id,price_tnd,price_eur,location,city,governorate,Area,pieces,room,bathroom,age,state,latt,long,distance_to_capital,garage,garden,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
375af21d-31ec-4b3e-9ede-5335efc76c92,550000,170500,Les Jardins de Carthage,Le Kram,tunis,166,3,2,1,,,36.833333,10.316667,15.3139811663917,1,0,0,0,0,0,1,0,0,0,0
b87ec29c-0df2-4788-8ce7-5ecd5c0ef1ba,385000,119350,Khezama Ouest,, Sousse,166,3,2,2,,2,35.7218,10.6179,128.172248999041,1,0,1,0,0,0,0,0,1,1,1
0eb34436-56ed-4ebe-9b34-40ebf66a2336,717000,222270,Chotrana 1,La Soukra,Ariana,165,3,3,2,0,2,36.883333,10.25,11.3450822580238,0,0,0,0,0,1,0,0,1,1,1
4aa9642e-b4ea-4b0d-82df-b8574f149bee,680000,210800,La Soukra,La Soukra,Ariana,165,3,3,2,0,2,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,1,0,1,1,1
00d428d0-95f3-4072-ad0d-f7ec59d96783,480000,148800,La Soukra,La Soukra,Ariana,165,3,2,1,0,2,36.883333,10.25,11.3450822580238,0,0,1,0,0,0,1,0,1,1,1
628c2f27-c68a-479d-b6c8-133b56a62d02,450000,139500,Sousse Ville,Sousse Ville, Sousse,165,3,2,1,,1,35.8273,10.6339,118.316885677645,0,0,0,0,0,0,1,0,1,1,1
2e384c8c-13a9-4898-9bd9-8606760c5e00,170000,52700,Djerba,Djerba,Djerba,165,3,2,1,,2,33.8075978,10.8451467,336.063533301856,0,0,0,0,0,0,0,0,0,0,0
3c8b76a2-652a-4356-a95b-1ad56a20649c,676000,209560,Ain Zaghouan Nord,La Marsa,tunis,164,3,4,1,0,2,36.876389,10.325278,17.7221901283016,0,0,0,0,0,1,1,0,1,1,1
83aebba7-98ad-403c-b373-6b7f7d3a2f8a,480000,148800,Hammamet Nord,Hammamet,Nabeul,164,3,3,,,,36.42066,10.66479,68.3254652146869,0,0,0,0,0,0,0,0,0,1,0
07e6a7b4-0041-4be9-994f-215a5d19d100,442800,137268,La Soukra,La Soukra,Ariana,164,3,3,2,,1,36.883333,10.25,11.3450822580238,1,0,1,0,0,0,0,0,1,1,1
f19558a3-ba43-4577-9559-4b4eacfc66b0,287000,88970,La Soukra,La Soukra,Ariana,164,3,4,1,0,2,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,1,0,1,0,0
7dc461b8-c47c-4c0e-8e9e-4af9f2832a45,287000,88970,La Soukra,La Soukra,Ariana,164,3,2,1,0,2,36.8665367,10.1647233,6.83050194901092,0,0,1,0,0,0,0,0,1,1,1
3fb718f5-787a-4d71-a356-50c8d2fded83,470000,145700,La Soukra,,Ariana,163,3,2,1,,,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,0,0,0,0
86185397-d249-44d4-b013-93bf2f8006e5,,,Gammarth,La Marsa,tunis,163,3,2,1,0,2,36.917739,10.288893,17.051905570475,1,0,0,0,0,0,1,0,1,1,1
9c716451-06ed-443f-ab36-ab27b76f0197,590000,182900,Les Berges Du Lac 2,La Marsa,tunis,162,3,2,2,,1,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,1,0,0
4fabc8fa-0ce8-4980-aeed-d2148c5cd3d5,560000,173600,Les Berges Du Lac 2,La Marsa,tunis,162,3,2,2,,1,36.8468986,10.2641808,10.2013421125342,0,0,1,0,0,0,0,0,1,1,1
5e8c61b0-c70f-414c-bfae-262a480070bc,440000,136400,Ain Zaghouan Nord,La Marsa,tunis,162,3,2,2,,2,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,1,0,1,0,0
d0d50bb4-cdbd-43ac-9ed8-3fd768c65a64,676000,209560,Bizerte,,Bizerte,161,3,2,1,0,2,37.266667,9.866667,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
2aef3c9a-946a-4123-bd04-ff0bafd92a93,676000,209560,Bizerte,,Bizerte,161,3,2,1,0,2,37.266667,9.866667,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
c513600b-14f0-4ad5-b00e-e6518e42e20d,676000,209560,Bizerte,,Bizerte,161,3,3,2,0,2,37.266667,9.866667,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
6452f5f7-b6cf-409d-864d-133530b5f768,470000,145700,Les Jardins de Carthage,Le Kram,tunis,161,3,2,1,,,36.833333,10.316667,15.3139811663917,1,0,0,0,0,0,0,0,0,0,0
0cf7fd32-596d-4213-92c2-cac8c6fa6637,596000,184760,Les Jardins de Carthage,Le Kram,tunis,160,3,2,1,,,36.833333,10.316667,15.3139811663917,0,0,0,0,0,0,0,0,0,0,0
b754cf99-627f-48e7-97e0-0864770ef9b1,575000,178250,Les Berges Du Lac 2,La Marsa,tunis,160,3,2,3,10-20 ,1,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
38d83d5e-3840-40b2-9614-28574f2b88ab,470000,145700,Ain Zaghouan Nord,La Marsa,tunis,160,3,3,2,,2,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
a715944f-5015-48c0-a4fd-021d96571ed1,380000,117800,Khezama,Sousse Jaouhara, Sousse,160,3,2,1,1-5 ,2,35.832439,10.622471,117.273190424209,1,0,1,0,0,0,1,0,1,1,1
80046b3d-0846-476a-ad70-fa179dfecb00,340000,105400,Cité Ennasr 1,Ariana Ville,Ariana,160,3,2,1,,1,36.8625,10.19556,6.32498837542227,0,0,1,0,0,0,1,1,1,1,1
0a7d600d-fec4-4344-9579-87b38b786c03,330000,102300,Sahloul,Sousse Jaouhara, Sousse,160,3,2,2,0,2,35.840333,10.594322,115.211368203197,0,0,0,0,0,0,1,0,1,1,1
e906cc33-ada6-47e4-8fac-1117dfced958,310000,96100,Ain Zaghouan Nord,La Marsa,tunis,160,3,3,2,5-10 ,1,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
564665b3-70c8-4a78-818a-b76a62f73124,295000,91450,Beni Khiar,Beni Khiar,Nabeul,160,3,2,1,10-20 ,2,36.47,10.78,76.0435588201412,0,0,0,0,0,1,0,0,1,1,1
c0dd96be-9efc-4dfc-8caf-767e1e32ed7e,260000,80600,Raf Raf,,Bizerte,160,3,2,1,,1,37.1303,9.7506777,59.6022901500191,0,0,0,1,0,0,0,0,1,0,0
75e90ee8-9d16-4e5a-8627-b74761aa74ee,220001,68200.31,Hammamet,Hammamet,Nabeul,160,3,3,2,,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
de97362f-5936-4a18-948b-0c79846057f8,190000,58900,Radès,Rades,Ben Arous,160,3,5,1,1-5 ,1,36.7609,10.2736,11.3920349533352,0,0,0,0,0,0,0,0,0,0,0
2131d3e5-4e68-4d89-b995-e609ead9c04a,,,Fouchana,Fouchana,Ben Arous,160,3,2,1,0,2,36.70107,10.16982,11.6117432152908,0,0,0,0,0,0,0,0,0,0,0
e08925e7-df10-4192-816c-640706f5a5ab,,,La Goulette,La Goulette,tunis,160,3,3,3,1-5 ,0,36.8236219,10.2810303,11.2247359663709,1,0,1,1,1,1,1,1,1,1,1
fea2b8a6-7ef9-4474-ab39-72d3c2b3eee1,580000,179800,Ain Zaghouan Nord,La Marsa,tunis,159,3,2,2,,1,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,1,0,0
159067f0-7790-45d6-9b64-9a80988c7d3a,497000,154070,Aouina,La Marsa,tunis,159,3,4,2,0,2,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
074a0c0b-f96a-4994-9d4e-73e0b298284f,438000,135780,Ain Zaghouan Nord,La Marsa,tunis,159,3,3,3,0,2,36.862044698271,10.2725738441595,11.8109744441316,0,0,1,0,0,0,1,0,1,1,1
7e664bbf-ca0e-4389-86eb-032caa31249b,417500,129425,Douar Hicher,,La Manouba,159,3,2,,,,36.8064948,10.1815316,0.00355954932083404,0,0,0,0,0,0,0,0,0,0,0
e7fade7b-4739-4eb4-99d9-69049b616253,,,Les Jardins de Carthage,Le Kram,tunis,159,3,2,3,0,2,36.833333,10.316667,15.3139811663917,1,0,1,0,0,0,1,0,1,1,1
cfe102b2-1772-4d85-8381-32390553abe5,750000,232500,Gammarth,La Marsa,tunis,158,3,2,2,,2,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,0,0,1,1,1
d92acee1-930e-4e22-9d46-37eeabb9fdad,575000,178250,Les Jardins de Carthage,Le Kram,tunis,158,3,3,1,0,2,36.833333,10.316667,15.3139811663917,1,0,1,0,0,0,1,0,1,1,1
be6467a7-4eb3-4239-a301-f715e2699da2,450000,139500,Chotrana 1,La Soukra,Ariana,158,3,3,1,,1,36.883333,10.25,11.3450822580238,0,0,1,0,0,0,1,0,1,1,1
37ae839b-bf3a-4e71-bfad-0e2cfa3d911f,,,Gammarth Supérieur,La Marsa,tunis,158,3,2,1,10-20 ,1,36.8931787,10.3099394,17.1442862379442,1,0,0,0,1,0,0,0,1,1,1
05f4905d-75c2-4621-9bf1-2ae859212756,588000,182280,Les Jardins de Carthage,Le Kram,tunis,157,3,2,2,,2,36.833333,10.316667,15.3139811663917,0,0,1,0,0,0,0,0,1,1,1
cb905495-237b-4927-8020-4dd306feeb10,480000,148800,Yasmine Hammamet,Hammamet,Nabeul,157,3,2,1,,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
fe20d457-68ac-4608-8974-5c42bb21b68e,480000,148800,Yasmine Hammamet,Hammamet,Nabeul,157,3,2,2,,2,36.40108,10.61457,65.4597220191691,1,0,1,0,0,0,0,0,1,0,0
bb4eefc0-b132-4c31-8b09-a326af514bb9,380000,117800,Cité El Wafa,Nabeul,Nabeul,157,3,2,1,0,2,36.45056,10.73505,72.8250683705131,0,0,1,0,0,1,1,0,0,0,1
8ff6d386-6d2d-4816-9c78-b21ae3268c09,353700,109647,Chotrana 1,La Soukra,Ariana,157,3,2,2,0,2,36.883333,10.25,11.3450822580238,1,0,1,0,0,0,1,0,1,1,1
5bab37ef-db1f-42d3-b1e5-1759266596ed,250000,77500,Tantana,, Sousse,157,3,2,1,,1,35.94312,10.52022,101.674292622203,0,0,1,1,0,1,0,0,1,0,1
e348eb9b-3513-4d48-ad82-adca7d91d32d,,,Les Jardins d'El Menzah 2,Ariana Ville,Ariana,157,3,2,1,,2,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,1,1,1
6180e691-e333-4164-896a-8cb743cd1b49,,,Gammarth,La Marsa,tunis,157,3,2,1,,2,36.917739,10.288893,17.051905570475,1,0,0,0,0,0,1,0,1,1,1
e9b673ac-8f6b-43bf-b36b-db41875b6a92,561000,173910,Carthage,Carthage,tunis,156,3,2,1,0,2,36.8566,10.3258,16.956028959712,0,0,0,0,0,0,0,0,1,1,1
0e47e438-01b8-49af-a5bc-4cdb2b8f6ded,295000,91450,La Soukra,La Soukra,Ariana,156,3,2,1,,1,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,0,1,1,1
45b6e2fa-455f-4536-8f30-f2a6ef601546,240000,74400,Hammamet Nord,Hammamet,Nabeul,156,3,2,1,1-5 ,1,36.4316089641772,10.6834920428467,69.2566842887905,1,0,1,0,1,0,1,0,1,1,1
ff0ee05a-58be-46d0-bc4c-a48f313505f9,870000,269700,Les Berges Du Lac 2,La Marsa,tunis,155,3,2,2,,2,36.8468986,10.2641808,10.2013421125342,1,0,1,0,0,0,1,0,1,1,1
b96e7960-bcc3-486b-bdd7-ee159d5eb002,630000,195300,La Soukra,La Soukra,Ariana,155,3,3,2,0,2,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,0,1,1,1
4bd0ed5d-b795-488d-b5a6-f9dc5b7a66b5,480000,148800,Hammamet Nord,Hammamet,Nabeul,155,3,2,2,,2,36.42066,10.66479,68.3254652146869,0,0,0,0,1,0,0,0,0,1,0
90a6e4a7-53d5-4c7d-ae4d-53658c289922,383000,118730,Hammamet Nord,Hammamet,Nabeul,155,3,2,1,0,2,36.40108,10.61457,65.4597220191691,1,0,1,1,0,0,1,0,1,1,1
6f4d2241-9ef5-4aa3-bb9e-f479956d8b33,219000,67890,Bhar Lazreg,La Marsa,tunis,154,3,3,2,10-20 ,1,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,0,0
c55ddb98-eb45-435a-b116-b20ebe29c5ad,,,Hammamet,Hammamet,Nabeul,154,3,2,1,,2,36.40108,10.61457,65.4597220191691,1,0,1,0,0,0,1,0,1,1,1
efc08b98-c914-45fe-b6e1-6e508f5c194a,439200,136152,Djerba,Djerba,Djerba,153,3,3,2,0,2,33.8122630231612,10.9871761802671,339.31504173663,1,0,0,0,0,1,0,0,1,0,1
3d413a1a-1d0b-4480-81b6-4d74bbeb9740,400000,124000,Yasmine Hammamet,Hammamet,Nabeul,153,3,2,2,1-5 ,2,36.40108,10.61457,65.4597220191691,1,0,1,1,0,1,1,1,1,0,0
1be62963-4d13-4721-b642-c2ec80317d8e,195000,60450,Hammam Lif,Hammam Lif,Ben Arous,153,3,2,1,,2,36.7311,10.3277,18.230347164571,0,0,0,0,0,0,0,0,1,1,1
dd2d02dd-d534-4ac7-98dd-a47edff152b2,190000,58900,Bouchoucha,Le Bardo,tunis,153,3,3,1,0,1,36.83017,10.13736,5.54992694975533,0,0,0,0,0,0,0,0,0,0,0
428ec9e5-cb38-440a-845c-9bf748f63196,,,Bizerte,,Bizerte,153,3,2,2,,2,37.266667,9.866667,61.3547423350838,0,0,0,1,0,0,1,0,1,1,1
de07e811-a1c9-4388-aafe-f31568be4e0b,976000,302560,Gammarth Supérieur,La Marsa,tunis,151,3,2,3,,2,36.876389,10.325278,17.7221901283016,1,0,0,1,1,0,1,0,1,1,1
e91833bf-e44f-4ca8-8981-05a795f8d077,950000,294500,Les Berges Du Lac 2,La Marsa,tunis,151,3,2,2,,2,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,0,0,1,1,1
15016d99-69ce-4c41-9ee4-b9e6cb800ffd,936000,290160,Gammarth Supérieur,La Marsa,tunis,151,3,2,2,,2,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,1,0,1,1,1
c654c01d-2001-464c-ad5a-bd8351bea2b7,,,Cité Ennasr 2,Ariana Ville,Ariana,151,3,3,2,,2,36.8625,10.19556,6.32498837542227,0,0,1,0,1,0,1,0,1,1,0
d8f3fa9c-3dec-4326-af99-4431f58d6231,,,Cité El Wafa,Nabeul,Nabeul,151,3,2,1,1-5 ,2,36.437855670503,10.6924779785156,69.6666522944685,0,0,1,0,0,0,1,0,1,1,1
35d8dea6-47df-4e61-b8af-85cc95b2161d,1680000,520800,Gammarth,La Marsa,tunis,150,3,2,2,5-10 ,1,36.917739,10.288893,17.051905570475,0,0,0,1,0,0,0,0,0,0,1
dfe8f126-eed4-4253-a1da-b2e8fad529ce,660000,204600,La Marsa,La Marsa,tunis,150,3,2,1,0,2,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,1,0,1,1,1
f72a8f12-e28d-430d-baf0-574f4e25fef6,600000,186000,Les Berges Du Lac 2,La Marsa,tunis,150,3,2,1,,1,36.84522,10.27263,10.9833647391776,0,0,0,0,0,0,1,0,1,1,1
04143afd-3924-4f6d-af93-cb2ce92b507e,560000,173600,Ain Zaghouan Nord,La Marsa,tunis,150,3,2,2,0,2,36.8468986,10.2641808,10.2013421125342,0,0,1,0,0,0,1,0,1,1,1
de9861af-8ab4-44e6-861a-d87925882691,560000,173600,La Marsa,La Marsa,tunis,150,3,3,1,,,36.8941992,10.2762232,14.249053168265,1,0,0,0,0,0,0,0,0,0,0
4d0c6492-2858-42cf-8353-789900cd4749,500000,155000,Sahloul,Sousse Ville, Sousse,150,3,2,2,1-5 ,2,35.8375238,10.5865716,115.154642216098,1,0,1,0,0,0,1,1,1,0,1
592b5f29-d622-409f-ad4e-bcf7b9326ad8,500000,155000,La Marsa,La Marsa,tunis,150,3,2,1,,1,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,1,0
765e2d02-ff9f-47ab-acee-73d363a7d8e4,480000,148800,Le Kram,Le Kram,tunis,150,3,2,1,,2,36.833333,10.316667,15.3139811663917,0,0,0,0,0,0,0,0,0,0,0
277f9dac-0330-47a5-8a0c-a8d1e1cd8ed4,390000,120900,Chatt Meriem,Sousse Ville, Sousse,150,3,2,1,,1,35.8273,10.6339,118.316885677645,0,0,1,1,0,1,0,0,1,1,1
3f831484-b08a-4feb-8005-08059c906e5d,370000,114700,Beni Khiar,Beni Khiar,Nabeul,150,3,3,2,,1,36.47,10.78,76.0435588201412,1,0,0,0,0,0,0,0,0,1,1
75c02403-f64b-4d07-a0b1-793df573dc89,300000,93000,Chotrana 1,La Soukra,Ariana,150,3,2,2,0,2,36.883333,10.25,11.3450822580238,1,0,1,0,0,0,1,0,0,1,1
4f015eaa-7f3b-45d3-acf2-8d7290fb091d,300000,93000,Chotrana 1,La Soukra,Ariana,150,3,2,1,0,2,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,0,1,1,1
3ff9eaf0-881b-4617-8169-e3a7a2291598,295000,91450,Dar Châabane,,Nabeul,150,3,4,2,10-20 ,1,36.5255935211489,10.83388671875,78.7752792614055,0,0,0,0,1,0,0,0,0,0,0
bab2cff9-1f9b-4f44-83b6-7f2c11681bc9,290000,89900,Hammam Lif,Hammam Lif,Ben Arous,150,3,2,2,,2,36.7311,10.3277,18.230347164571,0,0,0,0,0,0,0,0,0,0,0
bb0a083d-8233-4a44-9d31-d2ea9efed276,280000,86800,Borj Louzir,La Soukra,Ariana,150,3,2,2,5-10 ,1,36.883333,10.25,11.3450822580238,0,0,1,0,0,0,1,0,0,1,1
f76e1b99-0a7f-4bf0-931d-2cdf0d17078f,280000,86800,Rades Plage,Rades,Ben Arous,150,3,2,1,,1,36.7609,10.2736,11.3920349533352,1,0,0,0,0,0,0,0,0,0,0
23421f06-0692-4eec-bb8a-c20ee9c346aa,240000,74400,Carthage Byrsa,Carthage,tunis,150,3,2,1,,1,36.8566,10.3258,16.956028959712,1,0,0,0,0,0,0,0,0,0,0
61029534-b72c-408e-b1ee-82ee5de49ede,180000,55800,Bir Bouregba,,Nabeul,150,3,2,1,,2,36.40662,10.5673,61.2642183574195,0,0,0,0,0,0,0,0,0,0,0
8995907a-4a5d-491d-b230-b5b06ca9854e,180000,55800,Hammamet,Hammamet,Nabeul,150,3,2,2,1-5 ,1,36.40108,10.61457,65.4597220191691,1,0,0,1,0,0,0,0,1,0,0
de24ffa7-d1f0-4376-94fd-8f1741b5ead2,175000,54250,Hammamet Nord,Hammamet,Nabeul,150,3,2,2,5-10 ,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,1,0,1
9353db4f-ff7c-4e51-be8f-1fcf5a356361,175000,54250,Kélibia,,Nabeul,150,3,2,1,0,2,36.9794121254723,11.0684540527344,100.418871025115,1,0,0,1,1,0,0,0,0,0,0
4700b42c-2b7e-432c-a2e9-34f9d50338b8,150000,46500,Hammamet Sud,Hammamet,Nabeul,150,3,3,1,,1,36.40108,10.61457,65.4597220191691,1,0,0,0,0,0,0,0,0,0,0
c10c5600-9e9c-46e9-968a-ca502dfd5308,105000,32550,Hammamet Sud,Hammamet,Nabeul,150,3,2,1,,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
46db9b6a-c548-4d21-88f0-858de28d5f78,,,Rades Plage,Rades,Ben Arous,150,3,2,1,10-20 ,1,36.7764986,10.2859918,12.0738486610927,0,0,0,0,0,0,0,0,0,0,0
b2cdfd65-ece7-4e08-ac2d-c708bb6464b4,,,Rades Plage,Rades,Ben Arous,150,3,2,1,10-20 ,1,36.7764986,10.2859918,12.0738486610927,1,0,0,0,0,0,0,0,0,0,0
e5707dd3-e36e-47aa-ba20-562369aa2132,,,Hammamet Sud,Hammamet,Nabeul,150,3,2,2,1-5 ,2,36.404007,10.568995,61.6001824908988,1,0,0,0,0,0,0,0,1,0,0
17f2eed8-1ffa-4984-9f91-a4c9fd890bce,,,Kélibia,,Nabeul,150,3,2,1,,1,36.8493,11.0918,101.328751226941,0,0,0,0,0,0,0,0,0,0,0
7772b942-c207-4701-b259-c7ff829b0922,,,Kélibia,,Nabeul,150,3,2,1,0,1,36.8493,11.0918,101.328751226941,0,0,0,0,0,0,0,0,0,0,0
b27eed4c-bfd0-4d17-b7e7-211ade2b8652,,,Hammam Sousse,Hammam Sousse, Sousse,150,3,2,1,10-20 ,1,35.8569,10.5972,113.681036216882,0,0,1,0,0,0,1,0,1,0,1
2b4277fe-94ad-4148-a013-c7d54fb6d617,700000,217000,Les Berges Du Lac 2,La Marsa,tunis,149,3,2,2,,2,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,1,1,1
b89acf1a-481d-4c6c-b4ba-cd825aa498f1,495000,153450,Les Jardins de Carthage,Le Kram,tunis,149,3,2,1,,2,36.833333,10.316667,15.3139811663917,1,0,0,0,0,0,0,0,1,0,0
6232a476-f7f5-42b7-820c-687df88f5a99,250000,77500,Ariana Essoghra,Raoued,Ariana,149,3,2,1,,1,36.8240829,10.2243965,5.1433725350502,1,0,0,0,0,0,1,0,1,1,1
7c651943-362c-405e-94a0-e7ec54b34fe9,,,Les Jardins de Carthage,Le Kram,tunis,149,3,2,2,0,2,36.8555704,10.291834,13.3921571408067,1,0,1,0,0,0,1,0,1,1,1
455c9e66-2fe2-4f3f-9c82-0ab1ae6d9b60,495000,153450,Hammamet,Hammamet,Nabeul,148,3,2,2,1-5 ,1,36.40108,10.61457,65.4597220191691,0,0,1,0,0,0,1,0,1,1,1
ff804f6c-66da-485e-a27c-cecb2e5cc210,425000,131750,Hammamet,Hammamet,Nabeul,148,3,2,1,,1,36.40108,10.61457,65.4597220191691,0,0,1,0,0,0,1,0,1,1,1
42528c7e-1412-4a82-8777-86335acf9455,385000,119350,Cité Ennasr 2,Ariana Ville,Ariana,148,3,3,2,5-10 ,1,36.8625,10.19556,6.32498837542227,1,0,1,0,0,0,1,0,1,1,1
73dab897-4390-4ceb-be88-3a2192e99d57,735000,227850,Les Berges Du Lac 2,La Marsa,tunis,147,3,2,2,0,2,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
0b8fee50-fa0b-4e86-b9dd-257ebabba576,420000,130200,La Soukra,La Soukra,Ariana,147,3,2,2,,1,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,0,1,0,0
2a3147ca-dc35-4678-8195-28ae98e2515c,375000,116250,Gammarth Supérieur,La Marsa,tunis,147,3,2,1,,2,36.8931787,10.3099394,17.1442862379442,0,0,0,0,0,0,0,0,0,0,0
49483a59-d299-4160-8302-f4d35921df44,275000,85250,Sahloul,Sousse Ville, Sousse,147,3,2,2,,2,35.840333,10.594322,115.211368203197,0,0,0,0,0,0,0,0,0,0,0
d714a378-f78d-4cef-b06e-81747fe6711f,250001,77500.31,Hammamet,Hammamet,Nabeul,147,3,2,1,,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
7040ba8f-14d5-4a28-953e-ab389439835d,240000,74400,Cité el Ghazela,Raoued,Ariana,147,3,3,1,1-5 ,1,36.954444,10.191389,16.228614774176,0,0,1,0,0,0,0,0,1,1,1
8a97297e-170e-44d1-a441-c76de293f861,870000,269700,Les Berges Du Lac 1,La Marsa,tunis,146,3,3,2,1-5 ,1,36.876389,10.325278,17.7221901283016,1,0,1,1,0,0,1,0,1,1,0
bc0ffd95-779e-48f4-affa-e0f3987ef5b1,585000,181350,Les Berges Du Lac 2,La Marsa,tunis,146,3,2,3,,1,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
ecc99772-69db-40e9-b65a-613322b7de0d,397600,123256,Hammamet Nord,Hammamet,Nabeul,146,3,3,,,,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,1,0
459cb1c3-cd8a-42be-ae1f-66665cb08bb0,350000,108500,Les Jardins d'El Menzah 2,Ariana Ville,Ariana,146,3,2,2,,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,1,0,1,1,1
b8356733-08b5-421d-b404-093186193147,310000,96100,Sahloul,Sousse Ville, Sousse,146,3,2,1,,1,35.83,10.62,117.401561422849,0,0,0,0,0,0,0,0,1,1,1
b0406337-2584-4ace-af9e-3d512db02e4c,,,Le Kram,,tunis,146,3,2,2,,,36.85524,10.299,14.1120152551669,0,0,0,0,0,0,1,0,1,1,0
04d93642-f540-4eba-a3f4-481dfb51191b,691000,214210,Les Jardins de Carthage,Le Kram,tunis,145,3,2,2,,2,36.833333,10.316667,15.3139811663917,0,0,1,0,0,0,1,0,1,1,1
68ffd648-27bf-49cb-80a4-eb94458b7c0a,638000,197780,La Marsa,La Marsa,tunis,145,3,2,1,0,2,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,1,0,1,1,1
3d778bc3-2714-4878-a1ff-94db19ece612,550000,170500,La Manouba,La Manouba,La Manouba,145,3,12,5,,1,36.77855,10.05538,14.3537727228831,0,0,0,0,0,0,0,0,1,1,1
8d75c019-d461-49f5-a52c-f0e540064a3d,480000,148800,Cité Ennasr 2,Ariana Ville,Ariana,145,3,2,2,0,2,36.8625,10.19556,6.32498837542227,0,0,1,0,0,0,1,0,1,1,1
ee8e0fa9-bdea-477e-b952-02eb08d06fcd,410000,127100,La Soukra,La Soukra,Ariana,145,3,3,,,,36.88833,10.27417,13.6515294537323,1,0,0,0,0,0,0,0,1,1,0
8ae32758-3d24-4e6e-b3f2-36045460202b,358000,110980,Ain Zaghouan Sud,La Marsa,tunis,145,3,2,1,0,2,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,1,1,0
f5f81565-3979-43f3-88a6-80031c0a21d6,348000,107880,La Soukra,La Soukra,Ariana,145,3,2,2,0,2,36.883333,10.25,11.3450822580238,1,0,1,0,0,0,1,0,1,1,1
1b309e99-493c-49c0-ab76-14aa4511bfcb,,,Cité El Wafa,Nabeul,Nabeul,145,3,2,1,1-5 ,2,36.4364746397835,10.6911046875,69.6298756441646,1,0,1,0,0,1,1,0,1,1,1
47ca2bc3-bcea-4be3-9471-e5b335ca19b2,,,Les Berges Du Lac 2,La Marsa,tunis,145,3,2,2,5-10 ,1,36.8468986,10.2641808,10.2013421125342,1,0,1,0,0,0,1,0,1,1,1
2cb87ddb-f853-45ce-9eb0-52483a4603e3,479854,148754.74,Hammamet,Hammamet,Nabeul,144,3,2,2,,,36.37488,10.53524,61.4500909772479,0,0,0,0,0,0,0,0,0,1,1
db4c06a4-b725-4b55-90e2-dced999a3214,330000,102300,Cité El Wafa,Nabeul,Nabeul,144,3,2,2,1-5 ,2,36.4391676269236,10.6915338409424,69.4980701977855,0,0,1,0,0,1,1,0,1,1,1
86e2fba9-351e-40a7-b49b-a1e1c87e63df,,,Hammamet Nord,Hammamet,Nabeul,144,3,3,2,0,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
8827cdb2-a794-41e2-b9f6-d6a874b31cd0,,,Ain Zaghouan Nord,La Marsa,tunis,144,3,1,2,0,2,36.8623859,10.2835035,12.8858498428236,1,0,0,0,0,1,0,0,0,0,0
dcb4994b-d3ba-49ab-8ee9-38a7d086ca05,755000,234050,Gammarth Supérieur,La Marsa,tunis,143,3,2,2,5-10 ,1,36.9085145190767,10.3101717988281,18.1469741954094,0,0,1,1,0,0,0,0,1,0,1
eae19bbb-75d1-45b5-9b3e-2cb5365d5b81,750000,232500,Gammarth Supérieur,La Marsa,tunis,143,3,2,1,,1,36.876389,10.325278,17.7221901283016,0,0,1,1,1,0,0,0,1,1,1
